id,condition,response,response_clean,item,item_clean,SemDis_cbowukwacsubtitle_c_m,SemDis_cbowsubtitle_c_m,SemDis_cbowBNCwikiukwac_c_m,SemDis_TASA_c_m,SemDis_glove_c_m,SemDis_MEAN,SemDis_factor
2076,creative,cooking,cooking,box,box,0.89046,0.9109,0.99869,1.05311,0.8356,0.93775,0.01887
2076,creative,cooking,cooking,box,box,0.89046,0.9109,0.99869,1.05311,0.8356,0.93775,0.01887
2076,creative,idea,idea,box,box,0.74956,0.96495,1.03907,1.00885,0.83846,0.92018,-0.03297
2076,creative,decorating,decorating,box,box,0.8924300000000001,0.86695,0.9786,0.99867,0.85015,0.91736,0.00487
2076,creative,steps,steps,box,box,0.89195,0.92132,0.93951,1.04847,0.85265,0.93078,0.0053
2076,creative,shelter,shelter,box,box,0.86495,0.93466,0.91978,1.02954,0.86665,0.92312,-0.01153
2076,creative,gathering,gathering,box,box,0.89348,0.99533,1.02576,0.99441,0.9234,0.96648,0.04776
2076,creative,transporting,transporting,box,box,0.8694,0.8679399999999999,0.97617,0.9762,0.96511,0.93096,0.00126
2076,creative,sandbox,sandbox,box,box,0.9301200000000001,0.6893,0.92936,0.76819,0.97028,0.85745,-0.02265
2076,creative,separation,separation,box,box,1.03142,0.97237,1.04814,0.95709,0.9992,1.00164,0.1247
2076,creative,organizing,organizing,box,box,0.95564,0.89012,1.03305,1.0418,1.05871,0.99586,0.07648
2076,creative,shielding,shielding,box,box,0.79766,0.8849,0.90741,1.00844,1.05909,0.9315,-0.04281
2076,creative,height adjustment,height adjustment,box,box,1.03822,1.03276,0.94836,1.03362,1.12157,1.03491,0.12342
2077,creative,an easel,an easel,box,box,0.96364,0.97061,0.99265,1.02599,0.8387,0.95832,0.0636
2078,creative,Hide away messy/ugly things,hide away messyugly things,box,box,0.81157,0.94354,0.9439,0.98555,0.74139,0.88519,-0.04253
2078,creative,use the cardboard for a photo lighting project,use the cardboard for a photo lighting project,box,box,1.08691,1.13777,0.95037,0.96874,1.21906,1.07257,0.17222
2078,creative,Cat home,cat home,box,box,0.98468,0.95408,1.07968,1.05879,1.13958,1.04336,0.12372
2078,creative,A poor person TV stand,a poor person tv stand,box,box,0.92959,0.93505,0.95702,0.85269,0.74838,0.88455,0.01381
2079,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2079,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2079,creative,cage,cage,box,box,0.68242,0.82504,0.7616,0.79402,0.7152700000000001,0.75567,-0.19355
2079,creative,shelf,shelf,box,box,0.67503,0.6997800000000001,0.80559,0.79901,0.7623,0.74834,-0.20223
2079,creative,suitcase,suitcase,box,box,0.62097,0.72586,0.71416,0.93894,0.77274,0.75453,-0.24427
2079,creative,chair,chair,box,box,0.75413,0.84501,0.93172,1.0471,0.8210500000000001,0.8798,-0.08288
2079,creative,present,present,box,box,0.81703,0.91343,1.00402,0.97016,0.8544700000000001,0.91182,-0.01866
2079,creative,diorama,diorama,box,box,0.87216,0.81226,0.84216,0.88225,0.87815,0.8574,-0.05824
2079,creative,pedestal,pedestal,box,box,0.81245,0.90257,0.86788,1.13716,0.88391,0.92079,-0.05239
2079,creative,incense,incense,box,box,0.77198,0.89269,0.89691,1.0101,0.9164,0.89762,-0.06942
2079,creative,lunchbox,lunchbox,box,box,0.6979500000000001,0.72099,0.75331,0.78086,0.9172899999999999,0.77408,-0.19008
2079,creative,trashcan,trashcan,box,box,0.7023699999999999,0.71591,0.7507699999999999,0.98084,0.97133,0.82424,-0.1754
2079,creative,lampshade,lampshade,box,box,0.75093,0.88211,0.75274,0.89871,1.01297,0.85949,-0.12143
2079,creative,collage material,collage material,box,box,1.02437,1.01536,0.92466,1.01274,1.04256,1.00394,0.09876
2079,creative,dark place,dark place,box,box,0.98522,0.99361,1.02988,0.8889,1.12672,1.00487,0.10715
2079,creative,trophy case,trophy case,box,box,0.92662,0.91867,1.05252,0.97989,1.13601,1.00274,0.07607
2079,creative,doll house,doll house,box,box,0.97269,1.02136,1.10839,1.1159,1.15527,1.07472,0.14194
2079,creative,homemade paper,homemade paper,box,box,0.9513199999999999,1.05221,1.04398,1.05872,1.19184,1.05961,0.118
2080,creative,A cardboard place to live after college  a hat  a storage place for more    an obstacle  a sled  a hiding place,a cardboard place to live after college a hat a storage place for more an obstacle a sled a hiding place,box,box,1.05146,1.0990199999999999,1.05864,0.9688,0.77685,0.99095,0.14208
2081,creative,door,door,box,box,0.64211,0.75976,0.73673,0.9056,0.6039,0.72962,-0.23676
2081,creative,fan,fan,box,box,0.84612,0.91601,0.88222,0.84694,0.69827,0.83791,-0.05821
2081,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2081,creative,flooring,flooring,box,box,0.97378,0.77713,0.9119,0.94388,0.90786,0.90291,0.01291
2081,creative,lamp shade,lamp shade,box,box,1.06186,1.0583,0.93626,0.99998,1.0664,1.02456,0.13009
2081,creative,magic trick,magic trick,box,box,1.00937,1.05885,1.00718,1.13636,1.07617,1.05759,0.13175
2081,creative,play pen,play pen,box,box,1.0241,1.04315,0.97566,1.03923,1.11579,1.03959,0.12589
2081,creative,cat bed,cat bed,box,box,0.97285,0.97264,0.98199,1.05453,1.1381999999999999,1.02404,0.09202
2081,creative,school project,school project,box,box,1.04665,1.02161,0.89874,1.03126,1.21498,1.04265,0.1189
2081,creative,fake car,fake car,box,box,0.91723,1.12765,0.9785200000000001,0.98546,1.21539,1.04485,0.0933
2081,creative,fake computer,fake computer,box,box,0.92197,1.14137,0.9628099999999999,0.97492,1.22766,1.04575,0.09403
2082,creative,storage,storage,box,box,0.77012,0.73776,0.89035,1.01653,0.71,0.82495,-0.11656999999999999
2082,creative,television,television,box,box,0.79461,0.8463700000000001,0.84336,0.97796,0.7295,0.83836,-0.09906
2082,creative,house,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2082,creative,library,library,box,box,0.8385400000000001,0.9097500000000001,0.87317,1.08219,0.79588,0.89991,-0.04638
2082,creative,art,art,box,box,0.87689,0.99145,0.94912,1.06425,0.79626,0.93559,0.00885
2082,creative,bookshelf,bookshelf,box,box,0.789,0.72403,0.77717,0.862,0.82406,0.79525,-0.14042
2082,creative,clothing,clothing,box,box,0.88526,0.90659,0.94609,1.05406,0.82699,0.9238,-6.3e-4
2082,creative,bathtub,bathtub,box,box,0.71838,0.94355,0.84332,0.92583,0.92631,0.87148,-0.10651
2082,creative,wallpaper,wallpaper,box,box,0.90225,0.87878,0.90125,0.7006399999999999,0.92954,0.86249,-0.01832
2082,creative,skateboard,skateboard,box,box,0.92684,0.83029,0.9425,0.97589,0.97616,0.93034,0.01474
2082,creative,secret getaway,secret getaway,box,box,0.9365,0.92586,0.97142,1.03947,1.03148,0.98095,0.05261
2082,creative,rocket ship,rocket ship,box,box,1.07312,1.09255,1.00613,0.94694,1.14784,1.05332,0.16662
2082,creative,doll house,doll house,box,box,0.97269,1.02136,1.10839,1.1159,1.15527,1.07472,0.14194
2082,creative,hiding place,hiding place,box,box,1.01379,1.0602800000000001,0.99604,1.04431,1.15805,1.05449,0.13346
2082,creative,dog house,dog house,box,box,0.98545,1.08656,1.04808,0.89803,1.19526,1.04268,0.13515
2082,creative,time machine,time machine,box,box,0.95881,1.01699,0.97267,0.98799,1.2028699999999999,1.02787,0.09224
2083,creative,Storm shelter for a mouse,storm shelter for a mouse,box,box,0.9559,0.92143,0.89205,0.97384,0.77372,0.90339,0.01358
2083,creative,Untrustworthy boat,untrustworthy boat,box,box,0.95208,1.00869,1.06176,0.95961,1.04787,1.006,0.09913
2083,creative,Stepping stool for a little person,stepping stool for a little person,box,box,1.15218,1.01751,1.1182,0.96994,1.21827,1.09522,0.23333
2083,creative,Hiding place for a birthday present,hiding place for a birthday present,box,box,1.07968,0.87941,0.91098,0.95733,1.22067,1.00961,0.11115
2083,creative,House for a family of cardboard people,house for a family of cardboard people,box,box,0.85294,0.95186,1.01151,0.9682,0.77891,0.91268,0.00203
2083,creative,Personal space measurer,personal space measurer,box,box,0.94903,0.92144,1.03949,0.99305,1.23379,1.02736,0.09292
2083,creative,Storage for a smaller,storage for a smaller,box,box,1.11457,0.91797,1.02629,0.97777,1.24017,1.05535,0.17203
2084,creative,using it as a Frisbee,using it as a frisbee,box,box,0.95352,0.98854,0.94929,0.96979,1.18204,1.00864,0.07508
2084,creative,coloring room,coloring room,box,box,1.01878,0.93208,0.8951,1.03173,1.08018,0.99157,0.07668
2084,creative,playing catch,playing catch,box,box,0.97162,1.06311,0.98739,0.9501,1.14111,1.02267,0.10416
2084,creative,dropping it off a building,dropping it off a building,box,box,0.97588,0.96172,0.9638,0.96662,0.75252,0.92411,0.0497
2084,creative,using it as a shield,using it as a shield,box,box,0.93531,0.98966,0.94024,0.96827,0.7556,0.91782,0.02751
2084,creative,smoking inside it,smoking inside it,box,box,0.86454,0.84801,1.06177,0.97126,0.75649,0.90041,0.00264
2084,creative,make it your home,make it your home,box,box,0.9828,1.01792,1.01627,0.98017,1.24106,1.04764,0.12017
2085,creative,shoes,shoes,box,box,0.69365,0.8400799999999999,0.83757,0.88376999999999994,0.7273000000000001,0.79647,-0.15764
2085,creative,fort,fort,box,box,0.91954,0.95528,0.93495,0.995,0.72951,0.90686,0.01101
2085,creative,shelves,shelves,box,box,0.75881,0.70967,0.7570600000000001,0.82535,0.7322299999999999,0.75662,-0.17359
2085,creative,color on it,color on it,box,box,0.87332,0.85775,0.9185099999999999,0.9742,0.72603,0.86996,-0.03564
2085,creative,furniture,furniture,box,box,0.75736,0.8229,0.8056300000000001,1.00131,0.774,0.83224,-0.12826
2085,creative,art,art,box,box,0.87689,0.99145,0.94912,1.06425,0.79626,0.93559,0.00885
2085,creative,clothes,clothes,box,box,0.75148,0.95066,0.89766,0.9902,0.84099,0.8862,-0.07667
2085,creative,tunnel,tunnel,box,box,0.81853,0.86307,0.8553999999999999,0.95539,0.87155,0.87279,-0.06963
2085,creative,plate/bowl,platebowl,box,box,NA,NA,NA,NA,NA,NA,NA
2085,creative,use it as a stool,use it as a stool,box,box,0.95042,1.04711,0.91068,0.96989,0.7844800000000001,0.93252,0.03909
2085,creative,arts and crafts,arts and crafts,box,box,0.7979499999999999,0.91276,0.9769,0.95728,0.76335,0.88165,-0.04466
2085,creative,holds things,holds things,box,box,0.97725,1.03268,0.97634,1.01848,1.17387,1.03572,0.10442
2085,creative,hide things,hide things,box,box,1.08912,1.01971,1.00531,0.95624,1.17619,1.04931,0.16449
2085,creative,make tools,make tools,box,box,1.11833,0.96807,0.93951,0.94877,1.2363,1.0422,0.15558
2085,creative,cover things up,cover things up,box,box,0.81351,0.97621,0.99419,0.93362,0.71968,0.88744,-0.02535
2085,creative,use it as a ball,use it as a ball,box,box,0.88156,0.87966,0.97206,0.96935,0.75425,0.89138,-0.00977
2086,creative,tv,tv,box,box,0.7513,0.91213,0.81343,0.95233,0.6951499999999999,0.82487,-0.1223
2086,creative,you can kick it around like a ball,you can kick it around like a ball,box,box,1.05051,0.90479,0.90103,0.96897,1.2315,1.01136,0.0994
2086,creative,you can make a fort out of it,you can make a fort out of it,box,box,1.02207,0.96963,0.95363,0.9688,1.22281,1.02739,0.1111
2086,creative,car,car,box,box,0.76151,0.92254,0.85387,1.01515,0.75955,0.86252,-0.09503
2086,creative,spaceship,spaceship,box,box,0.81025,0.85886,0.85101,1.01079,0.86825,0.87983,-0.07348
2086,creative,use it to take out your aggression by completely mutilating the and stomping on it,use it to take out your aggression by completely mutilating the and stomping on it,box,box,0.99376,1.06354,1.06361,0.9688,1.11272,1.04049,0.1363
2086,creative,you can use it as a chair long as you put something sturdy under it,you can use it as a chair long as you put something sturdy under it,box,box,0.91927,0.9389,1.09449,0.9688,1.11843,1.00798,0.08621
2086,creative,practice your balance by balancing the  on your head,practice your balance by balancing the on your head,box,box,0.88067,1.03664,0.96574,0.97341,0.77605,0.9265,0.01756
2086,creative,exercise by jumping in and out of the,exercise by jumping in and out of the,box,box,1.07225,1.04393,0.94565,0.96851,1.23079,1.05223,0.14788
2086,creative,hide and seek,hide and seek,box,box,0.80445,0.93657,0.91874,0.97629,0.75275,0.87776,-0.05423
2086,creative,you can turn it into dices,you can turn it into dices,box,box,0.89362,0.9140699999999999,0.96741,0.96755,0.76008,0.90055,0.00142
2087,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2087,creative,food,food,box,box,0.85084,0.84975,0.96852,1.02558,0.76715,0.89237,-0.02786
2087,creative,furniture,furniture,box,box,0.75736,0.8229,0.8056300000000001,1.00131,0.774,0.83224,-0.12826
2087,creative,plane,plane,box,box,0.79849,0.95408,0.8875500000000001,1.04696,0.77447,0.89231,-0.05812
2087,creative,clothing,clothing,box,box,0.88526,0.90659,0.94609,1.05406,0.82699,0.9238,-6.3e-4
2087,creative,Spaceship,spaceship,box,box,0.81025,0.85886,0.85101,1.01079,0.86825,0.87983,-0.07348
2087,creative,skyscraper,skyscraper,box,box,0.92804,0.91329,0.88156,0.92933,0.89444,0.90933,0.00299
2087,creative,dispensers,dispensers,box,box,0.79625,0.75046,0.80557,1.04184,0.9486600000000001,0.86856,-0.10473
2087,creative,shield,shield,box,box,0.85979,0.97223,0.89285,1.01298,0.95872,0.93931,-0.00849
2087,creative,Teleporting,teleporting,box,box,0.7731,0.86487,0.91144,NA,1.07615,0.90639,-0.05836
2087,creative,Imagination ship,imagination ship,box,box,0.98377,1.00224,1.00362,0.9595899999999999,1.13703,1.01725,0.10447
2087,creative,smart house,smart house,box,box,1.05485,1.06373,1.12053,1.03483,1.16254,1.0873,0.19129
2088,creative,Put your head in it for meditation,put your head in it for meditation,box,box,0.83831,1.02997,0.97737,0.96877,0.76654,0.91619,-0.00266
2088,creative,Cut the edges to make a prism like shape and make a chandelier out of it,cut the edges to make a prism like shape and make a chandelier out of it,box,box,0.94484,1.10035,0.93758,0.9688,0.99254,0.98882,0.07095
2088,creative,Grow plants in it,grow plants in it,box,box,1.0268,0.99083,0.98838,0.96231,1.24796,1.04326,0.12922
2088,creative,Cut it up into slices to make mats,cut it up into slices to make mats,box,box,1.12533,0.97129,1.05508,0.96882,1.21029,1.06616,0.19237
2089,creative,desk,desk,box,box,0.62307,0.71035,0.7488,0.7829200000000001,0.66466,0.70596,-0.25229
2089,creative,shoes,shoes,box,box,0.69365,0.8400799999999999,0.83757,0.88376999999999994,0.7273000000000001,0.79647,-0.15764
2089,creative,closet,closet,box,box,0.64339,0.6854100000000001,0.78191,0.81482,0.7302,0.73115,-0.22966
2089,creative,house,house,box,box,0.67362,0.81725,0.7679,0.98658,0.75598,0.80027,-0.18492
2089,creative,dress,dress,box,box,0.80924,0.99784,0.90762,0.99733,0.7898000000000001,0.90037,-0.04017
2089,creative,canvas,canvas,box,box,0.87734,0.91498,0.90292,0.87734,0.79199,0.87291,-0.0272
2089,creative,bowl,bowl,box,box,0.70824,0.87993,0.86571,0.96353,0.79791,0.84306,-0.12526
2089,creative,helmet,helmet,box,box,0.84904,0.89168,0.8578399999999999,1.05421,0.8169299999999999,0.89394,-0.04831
2089,creative,pillow,pillow,box,box,0.71089,0.82309,0.81662,1.04034,0.8187800000000001,0.84194,-0.1429
2089,creative,backpack,backpack,box,box,0.79591,0.7421599999999999,0.81591,1.09728,0.82073,0.8544,-0.11143
2089,creative,balloon,balloon,box,box,0.75909,0.85956,0.78617,0.9834,0.8511299999999999,0.84787,-0.12102
2089,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2089,creative,A pedestal,a pedestal,box,box,1.00004,0.96221,1.01527,1.01075,0.84832,0.96732,0.08727
2089,creative,dart board,dart board,box,box,0.99408,0.98736,1.01334,0.92486,1.01302,0.98653,0.09785
2089,creative,frisbee,frisbee,box,box,0.80657,0.7717700000000001,0.9237299999999999,1.00985,1.02275,0.90693,-0.0564
2089,creative,hiding spot,hiding spot,box,box,0.98411,1.014,1.06986,1.00127,1.05721,1.02529,0.12142
2089,creative,wall art,wall art,box,box,1.02455,1.03119,0.89955,0.88229,1.13845,0.99521,0.09611
2089,creative,craft supplies,craft supplies,box,box,1.00483,0.96677,0.95346,0.94363,1.14164,1.00207,0.0938
2089,creative,boxing practice,boxing practice,box,box,1.04722,1.02752,0.93759,0.99841,1.17923,1.03799,0.12706
2090,creative,Some people could find it interesting to make a hat out of it because the flaps could look like a ball cap and then you could decorate it as much as you wanted to,some people could find it interesting to make a hat out of it because the flaps could look like a ball cap and then you could decorate it as much as you wanted to,box,box,1.11494,1.07049,0.94603,0.9688,0.77685,0.97542,0.13615
2090,creative,You can make a house out of a big like the refrigerator one  and carving a door and windows out of it Then you could decorate as much as you want my brother and I have done this in the past,you can make a house out of a big like the refrigerator one and carving a door and windows out of it then you could decorate as much as you want my brother and i have done this in the past,box,box,0.88833,1.0621,1.04889,0.9688,0.77685,0.94899,0.05015
2091,creative,Cut it up and make signs out of the,cut it up and make signs out of the,box,box,1.00547,0.99746,0.91186,0.9688,0.76459,0.92964,0.05685
2091,creative,Use a as a footrest,use a as a footrest,box,box,0.92036,0.85805,0.8778900000000001,0.96845,1.23311,0.97157,0.01862
2091,creative,Use a as a doorstop,use a as a doorstop,box,box,0.83635,1.00646,0.99458,0.9670300000000001,1.22159,1.0052,0.0354
2091,creative,Use a as a storage space,use a as a storage space,box,box,1.0613,1.04815,0.93935,0.9677,1.2381199999999999,1.05092,0.14181
2091,creative,Use it as a laundry hamper,use it as a laundry hamper,box,box,1.05687,0.88399,0.99679,0.9684200000000001,1.24509,1.03023,0.12816
2091,creative,Use it as a table by taping it up,use it as a table by taping it up,box,box,1.00953,1.12752,0.92807,0.96891,0.7824,0.96329,0.08804
2091,creative,Use it to build a fort for kids to play,use it to build a fort for kids to play,box,box,0.95882,1.00201,1.00587,0.9688,1.22319,1.03174,0.10014
2091,creative,Use it as a step stool,use it as a step stool,box,box,0.97453,0.83839,1.12912,0.9694,1.21781,1.02585,0.11504
2091,creative,Use it as a chair,use it as a chair,box,box,0.81743999999999994,1.01983,0.91948,0.96968,0.75557,0.8964,-0.03287
2091,creative,Use it to move,use it to move,box,box,0.85883,0.9617,0.92391,0.96856,1.24594,0.99179,0.02029
2092,creative,Cement block mold,cement block mold,box,box,0.96079,1.02578,0.93418,0.94425,0.84946,0.94289,0.05172
2092,creative,Mini garden,mini garden,box,box,1.10035,1.0098799999999999,1.00422,0.99642,1.07046,1.03627,0.16116
2092,creative,Makeshift sled,makeshift sled,box,box,1.08505,0.90594,1.02697,0.99976,1.11542,1.02663,0.14574
2092,creative,A serving dish,a serving dish,box,box,0.80799,0.94388,1.00009,0.83055,0.752,0.8669,-0.0343
2092,creative,A bed for a pet,a bed for a pet,box,box,0.87797,0.95103,0.92974,0.96931,0.76482000000000006,0.89857,-0.01056
2093,creative,Use it as a painting canvas,use it as a painting canvas,box,box,1.02222,0.917,1.07594,0.96752,1.244,1.04534,0.13952
2093,creative,Use it to tape to the bottom of shoes so they don't get messed up,use it to tape to the bottom of shoes so they dont get messed up,box,box,0.87163,0.93422,1.05698,0.9688,1.22218,1.01076,0.05899
2093,creative,Cover windshield from snow,cover windshield from snow,box,box,1.00023,1.00003,1.00916,0.99415,1.24496,1.04971,0.12475
2093,creative,Use it to fold clothes neatly,use it to fold clothes neatly,box,box,1.03887,0.89413,1.05648,0.96846,0.98339,0.98827,0.11637
2093,creative,Use it to iron on,use it to iron on,box,box,0.80569,0.85461,0.91864,0.96981,0.75548,0.86085,-0.06812
2094,creative,table,table,box,box,0.7476400000000001,0.88459,0.74925,1.03621,0.70747,0.82503,-0.14279
2094,creative,seat,seat,box,box,0.7377199999999999,0.79768,0.89104,0.91044,0.74031,0.81544,-0.12474
2094,creative,cell phone speaker,cell phone speaker,box,box,0.8794,0.85189,0.93652,1.05747,0.80698,0.90645,-0.01754
2094,creative,dog bath tub,dog bath tub,box,box,0.86493,0.9186,0.93829,1.03171,0.83799,0.9183,-0.01124
2094,creative,ant farm,ant farm,box,box,1.0113,0.9264600000000001,1.03079,1.00073,0.94921,0.9837,0.09923
2094,creative,protection,protection,box,box,0.899,0.98608,0.97884,0.94798,0.9569,0.95376,0.03577
2094,creative,soundproofing,soundproofing,box,box,0.92703,0.7011499999999999,0.87894,NA,1.03174,0.88472,-0.02222
2095,creative,something to cross mud,something to cross mud,box,box,0.89876,0.92416,1.00785,0.96477,1.22024,1.00316,0.05619
2095,creative,shelf for a flower pot,shelf for a flower pot,box,box,0.8378099999999999,0.98542,0.88143,0.95547,0.7683800000000001,0.8857,-0.03937
2095,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2095,creative,stencil,stencil,box,box,0.96484,0.74329,0.94903,1.02867,0.95868,0.9289,0.02164
2095,creative,soggy boat,soggy boat,box,box,1.02464,0.94476,1.06225,1.05646,0.97952,1.01353,0.12363
2095,creative,mouse house,mouse house,box,box,1.00122,0.9047499999999999,0.97382,1.09247,1.1510799999999999,1.02467,0.09493
2096,creative,Tupperware replacement for storing food,tupperware replacement for storing food,box,box,0.96545,0.93576,0.98813,1.01515,1.23103,1.0271,0.08951
2096,creative,a replacement for a tortoise shell,a replacement for a tortoise shell,box,box,1.02315,1.05332,1.00294,0.97286,1.21173,1.0528,0.14009
2096,creative,a bath tub,a bath tub,box,box,0.81969,0.8782,0.93597,0.93271,0.93382,0.90008,-0.03859
2096,creative,a replacement for a shoe,a replacement for a shoe,box,box,0.81965,1.0066,0.99716,0.96624,0.74924,0.90778,-0.01199
2097,creative,A wooden could be used as a boat for a small child,a wooden could be used as a boat for a small child,box,box,1.0954,0.93446,0.95945,0.9688,1.22384,1.03639,0.14382
2097,creative,A refrigerator  could be a rocket ship,a refrigerator could be a rocket ship,box,box,0.90335,0.97811,1.00283,0.96485,0.7556700000000001,0.92096,0.0275
2097,creative,If it has a lid  it could be a talking if one drew a face on it,if it has a lid it could be a talking if one drew a face on it,box,box,1.01006,0.99955,0.93855,0.9688,1.18113,1.01962,0.10236
2097,creative,If its a wooden  it can be used as a shelving unit on a wall,if its a wooden it can be used as a shelving unit on a wall,box,box,0.9028700000000001,1.05718,1.07419,0.9688,1.19566,1.03974,0.09925
2097,creative,A small jewelry should be a bed for a mouse,a small jewelry should be a bed for a mouse,box,box,1.14014,1.08423,1.04814,0.96876,1.22537,1.09333,0.21896
2098,creative,fence,fence,box,box,0.86243,0.86629,0.87125,0.95013,0.8019499999999999,0.87041,-0.04829
2098,creative,put wheels on it and make it a wheelbarrow,put wheels on it and make it a wheelbarrow,box,box,0.94089,1.03985,0.96314,0.9688,1.05651,0.99384,0.07118
2098,creative,solar eclipse viewer,solar eclipse viewer,box,box,1.02819,0.94954,0.99998,0.94128,0.86771,0.95734,0.09312
2098,creative,umbrella,umbrella,box,box,0.79271,0.84168,0.86173,0.8421,0.95703,0.85905,-0.08282
2098,creative,cat toy,cat toy,box,box,1.00423,1.03954,1.02168,1.0119,1.09497,1.03446,0.12565
2098,creative,place to hide,place to hide,box,box,0.76341,0.88814,1.07186,0.94598,0.73561,0.881,-0.04149
2099,creative,kick it as hard as you can  you'll never know where it will bounce,kick it as hard as you can youll never know where it will bounce,box,box,1.08348,0.95864,0.97115,0.9688,0.77023,0.95046,0.10737
2099,creative,pretend its a racecar,pretend its a racecar,box,box,1.02408,0.93813,0.88839,0.97699,0.74781,0.91508,0.04793
2099,creative,tape it up as a makeshift basketball hoop  got to cut the bottom out,tape it up as a makeshift basketball hoop got to cut the bottom out,box,box,1.12097,0.94046,0.90253,0.9688,1.22319,1.03119,0.14107
2099,creative,cut off the flaps and use them as wings,cut off the flaps and use them as wings,box,box,0.8982600000000001,0.95109,0.95414,0.96884,1.21954,0.99837,0.04505
2099,creative,Pretend spaceship,pretend spaceship,box,box,0.92011,0.95509,0.90069,0.96327,1.00307,0.94845,0.02268
2099,creative,wear it on your back like a turtle,wear it on your back like a turtle,box,box,1.05205,1.13477,0.96486,0.96866,1.20064,1.0642,0.15675
2099,creative,cut the bottom out and wear it as armor,cut the bottom out and wear it as armor,box,box,0.87845,1.03927,1.10235,0.96881,0.75539,0.94885,0.05502
2099,creative,put a little  on the end of each hand to feel like an old videogame character,put a little on the end of each hand to feel like an old videogame character,box,box,1.07753,0.93311,1.04611,0.9688,0.77484,0.96008,0.12224
2099,creative,hide inside it to scare people,hide inside it to scare people,box,box,0.94358,0.94432,0.96849,0.96998,1.23958,1.01319,0.07274
2099,creative,tape it up and you can mail yourself somewhere,tape it up and you can mail yourself somewhere,box,box,1.0279,0.94101,0.92305,0.96899,0.7603,0.92425,0.0612
2099,creative,cut eyeholes out and its a helmet,cut eyeholes out and its a helmet,box,box,1.03959,1.00228,1.03719,0.96838,1.24573,1.05863,0.15213
2100,creative,base for a sand castle,base for a sand castle,box,box,0.88115,0.99142,1.01559,1.01467,0.7405999999999999,0.92869,0.02346
2100,creative,Hat for the tin man,hat for the tin man,box,box,0.80264,0.98638,0.97681,0.96289,0.76542,0.89883,-0.02892
2100,creative,a computer parts storage,a computer parts storage,box,box,1.00083,0.92761,1.04702,0.97351,1.24479,1.03875,0.12242
2100,creative,sled,sled,box,box,0.9005,0.87295,0.94127,1.07967,0.86408,0.93169,0.00409
2100,creative,shield,shield,box,box,0.85979,0.97223,0.89285,1.01298,0.95872,0.93931,-0.00849
2100,creative,a canoe,a canoe,box,box,1.05752,0.95,1.02133,1.01794,1.01751,1.01286,0.13055
2100,creative,container to hold birds feathers,container to hold birds feathers,box,box,0.90135,1.01231,0.91581,1.0315,0.7645500000000001,0.9251,0.0109
2100,creative,Paneling for a tiny home,paneling for a tiny home,box,box,0.76988,0.97358,0.95848,0.961,1.21728,0.97604,-0.01526
2100,creative,a base for a voltaic cell,a base for a voltaic cell,box,box,1.01523,1.05237,1.0164,0.97118,0.75854,0.96274,0.10172
2100,creative,if tied on  a tool to keep your feet dry when walking through puddles,if tied on a tool to keep your feet dry when walking through puddles,box,box,0.89591,0.93386,0.90333,0.9688,0.77214,0.89481,-0.01166
2101,creative,Desk,desk,box,box,0.62307,0.71035,0.7488,0.7829200000000001,0.66466,0.70596,-0.25229
2101,creative,Something to step on for reaching,something to step on for reaching,box,box,1.03345,0.92184,1.00077,0.96875,1.23834,1.03263,0.12358
2101,creative,Puppet show stage,puppet show stage,box,box,0.90925,1.00838,0.87761,0.8817,0.75744,0.88688,-0.00473
2101,creative,Costume,costume,box,box,0.80366,0.90318,0.88693,0.96955,0.8091,0.87448,-0.06542
2101,creative,Wire organizer,wire organizer,box,box,0.85382,0.9796,0.9295599999999999,1.02125,1.09915,0.97668,0.01275
2101,creative,A house for a cat,a house for a cat,box,box,0.93611,0.88525,1.00164,0.97118,0.76163,0.91116,0.02821
2101,creative,Living room coffee table,living room coffee table,box,box,0.98794,0.958,1.0348,0.9266,1.22939,1.02735,0.11413
2102,creative,floatie,floatie,box,box,NA,0.81186,NA,NA,NA,0.81186,-0.10129
2102,creative,hat,hat,box,box,0.7218,0.85716,0.77508,0.89029,0.69479,0.78782,-0.16114
2102,creative,toys,toys,box,box,0.671,0.7037599999999999,0.77753,0.87521,0.71338,0.74818,-0.21227
2102,creative,shoes,shoes,box,box,0.69365,0.8400799999999999,0.83757,0.88376999999999994,0.7273000000000001,0.79647,-0.15764
2102,creative,seat,seat,box,box,0.7377199999999999,0.79768,0.89104,0.91044,0.74031,0.81544,-0.12474
2102,creative,jewelry,jewelry,box,box,0.72774,0.75607,0.8708400000000001,1.00215,0.74912,0.82118,-0.13793
2102,creative,bed,bed,box,box,0.74756,0.89961,0.858,1.01096,0.75585,0.8544,-0.10543
